"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20190323","6호선","석계","11255","10842","20190326"
"20190323","6호선","돌곶이","6718","6323","20190326"
"20190323","6호선","상월곡(한국과학기술연구원)","4852","4169","20190326"
"20190323","6호선","월곡(동덕여대)","10070","9716","20190326"
"20190323","6호선","고려대(종암)","7967","7599","20190326"
"20190323","6호선","안암(고대병원앞)","11423","11096","20190326"
"20190323","6호선","보문","6327","5620","20190326"
"20190323","6호선","창신","2646","2304","20190326"
"20190323","6호선","동묘앞","10159","9270","20190326"
"20190323","6호선","신당","8628","6844","20190326"
"20190323","6호선","청구","2945","3022","20190326"
"20190323","6호선","약수","3064","3165","20190326"
"20190323","6호선","버티고개","1928","1914","20190326"
"20190323","6호선","한강진","10022","11953","20190326"
"20190323","6호선","이태원","21048","26538","20190326"
"20190323","6호선","녹사평(용산구청)","7135","8333","20190326"
"20190323","6호선","삼각지","7498","5378","20190326"
"20190323","6호선","효창공원앞","6023","5616","20190326"
"20190323","6호선","공덕","13574","12984","20190326"
"20190323","6호선","대흥(서강대앞)","7184","7170","20190326"
"20190323","6호선","광흥창(서강)","6864","6488","20190326"
"20190323","6호선","상수","11038","13188","20190326"
"20190323","6호선","합정","16422","14369","20190326"
"20190323","6호선","망원","13641","14709","20190326"
"20190323","6호선","마포구청","11761","10137","20190326"
"20190323","6호선","월드컵경기장(성산)","12690","12227","20190326"
"20190323","6호선","디지털미디어시티","8753","9045","20190326"
"20190323","6호선","증산(명지대앞)","8999","8495","20190326"
"20190323","6호선","새절(신사)","10830","10141","20190326"
"20190323","6호선","구산","6698","4961","20190326"
"20190323","6호선","독바위","2509","2884","20190326"
"20190323","6호선","불광","5592","5041","20190326"
"20190323","6호선","역촌","3394","3808","20190326"
"20190323","6호선","응암","15243","14735","20190326"
"20190323","5호선","마천","4670","4804","20190326"
"20190323","5호선","거여","6245","5870","20190326"
"20190323","5호선","개롱","5393","5548","20190326"
"20190323","5호선","오금","2616","2545","20190326"
"20190323","5호선","방이","6523","6435","20190326"
"20190323","5호선","올림픽공원(한국체대)","3819","3572","20190326"
"20190323","5호선","둔촌동","7550","7659","20190326"
"20190323","5호선","상일동","9963","8753","20190326"
"20190323","5호선","고덕","7866","7594","20190326"
"20190323","5호선","명일","6617","6757","20190326"
"20190323","5호선","굽은다리(강동구민회관앞)","8670","8251","20190326"
"20190323","5호선","길동","6483","6598","20190326"
"20190323","5호선","강동","17322","15190","20190326"
"20190323","5호선","천호(풍납토성)","20131","20359","20190326"
"20190323","5호선","광나루(장신대)","13404","12324","20190326"
"20190323","5호선","아차산(어린이대공원후문)","13861","13311","20190326"
"20190323","5호선","군자(능동)","9723","11204","20190326"
"20190323","5호선","장한평","14468","14281","20190326"
"20190323","5호선","답십리","13240","12216","20190326"
"20190323","5호선","마장","5075","4960","20190326"
"20190323","5호선","왕십리(성동구청)","4463","5574","20190326"
"20190323","5호선","행당","6911","6035","20190326"
"20190323","5호선","신금호","5170","5134","20190326"
"20190323","5호선","청구","3319","2895","20190326"
"20190323","5호선","동대문역사문화공원","1551","1750","20190326"
"20190323","5호선","을지로4가","3848","4605","20190326"
"20190323","5호선","종로3가","17801","17445","20190326"
"20190323","5호선","광화문(세종문화회관)","25561","24852","20190326"
"20190323","5호선","서대문","11187","10760","20190326"
"20190323","5호선","충정로(경기대입구)","2730","2436","20190326"
"20190323","5호선","애오개","4992","5026","20190326"
"20190323","5호선","공덕","9604","10131","20190326"
"20190323","5호선","마포","9423","9270","20190326"
"20190323","5호선","여의나루","6931","6777","20190326"
"20190323","5호선","여의도","10991","12292","20190326"
"20190323","5호선","신길","2306","2665","20190326"
"20190323","5호선","영등포시장","9513","10195","20190326"
"20190323","5호선","영등포구청","2137","2187","20190326"
"20190323","5호선","양평","4288","4006","20190326"
"20190323","5호선","오목교(목동운동장앞)","21815","22917","20190326"
"20190323","5호선","목동","15198","15211","20190326"
"20190323","5호선","신정(은행정)","11049","9373","20190326"
"20190323","5호선","까치산","25532","24201","20190326"
"20190323","5호선","화곡","25413","23438","20190326"
"20190323","5호선","우장산","12874","12504","20190326"
"20190323","5호선","발산","16637","17582","20190326"
"20190323","5호선","마곡","4304","3884","20190326"
"20190323","5호선","송정","8060","7908","20190326"
"20190323","5호선","김포공항","7756","7246","20190326"
"20190323","5호선","개화산","4726","4508","20190326"
"20190323","5호선","방화","6228","5930","20190326"
"20190323","4호선","남태령","1722","902","20190326"
"20190323","4호선","사당","29746","26631","20190326"
"20190323","4호선","총신대입구(이수)","19643","21333","20190326"
"20190323","4호선","동작(현충원)","2128","2195","20190326"
"20190323","4호선","이촌(국립중앙박물관)","8245","8889","20190326"
"20190323","4호선","신용산","12416","13101","20190326"
"20190323","4호선","삼각지","3745","5113","20190326"
"20190323","4호선","숙대입구(갈월)","13997","12982","20190326"
"20190323","4호선","서울역","10037","23730","20190326"
"20190323","4호선","회현(남대문시장)","31356","32399","20190326"
"20190323","4호선","명동","40894","45499","20190326"
"20190323","4호선","충무로","23648","23234","20190326"
"20190323","4호선","동대문역사문화공원","25298","20899","20190326"
"20190323","4호선","동대문","24813","23301","20190326"
"20190323","4호선","혜화","43961","46572","20190326"
"20190323","4호선","한성대입구(삼선교)","14604","14306","20190326"
"20190323","4호선","성신여대입구(돈암)","22930","21381","20190326"
"20190323","4호선","길음","19982","19005","20190326"
"20190323","4호선","미아사거리","28207","27329","20190326"
"20190323","4호선","미아(서울사이버대학)","14876","13752","20190326"
"20190323","4호선","수유(강북구청)","33819","33673","20190326"
"20190323","4호선","쌍문","28479","25134","20190326"
"20190323","4호선","창동","25186","26444","20190326"
"20190323","4호선","노원","21151","23586","20190326"
"20190323","4호선","상계","17947","16299","20190326"
"20190323","4호선","당고개","11846","10910","20190326"
"20190323","3호선","오금","5126","4618","20190326"
"20190323","3호선","경찰병원","5156","4965","20190326"
"20190323","3호선","가락시장","8469","7885","20190326"
"20190323","3호선","수서","16532","16055","20190326"
"20190323","3호선","일원","6093","6104","20190326"
"20190323","3호선","대청","7668","6986","20190326"
"20190323","3호선","학여울","3055","3255","20190326"
"20190323","3호선","대치","12614","11018","20190326"
"20190323","3호선","도곡","4549","4643","20190326"
"20190323","3호선","매봉","7287","6670","20190326"
"20190323","3호선","양재(서초구청)","30500","31957","20190326"
"20190323","3호선","남부터미널(예술의전당)","34918","35134","20190326"
"20190323","3호선","교대(법원.검찰청)","9840","6194","20190326"
"20190323","3호선","고속터미널","78916","75400","20190326"
"20190323","3호선","잠원","4960","4750","20190326"
"20190323","3호선","신사","32681","34391","20190326"
"20190323","3호선","압구정","31502","33620","20190326"
"20190323","3호선","옥수","8751","9013","20190326"
"20190323","3호선","금호","7376","6553","20190326"
"20190323","3호선","약수","11879","11126","20190326"
"20190323","3호선","동대입구","11001","12373","20190326"
"20190323","3호선","충무로","3","0","20190326"
"20190323","3호선","을지로3가","7511","7934","20190326"
"20190323","3호선","종로3가","8927","13494","20190326"
"20190323","3호선","안국","21213","22908","20190326"
"20190323","3호선","경복궁(정부서울청사)","21848","21836","20190326"
"20190323","3호선","독립문","8829","9117","20190326"
"20190323","3호선","무악재","3345","3441","20190326"
"20190323","3호선","홍제","17167","16152","20190326"
"20190323","3호선","녹번","11497","9736","20190326"
"20190323","3호선","불광","16963","19381","20190326"
"20190323","3호선","연신내","38102","35931","20190326"
"20190323","3호선","구파발","18119","17500","20190326"
"20190323","3호선","지축","1016","1153","20190326"
"20190323","2호선","용두(동대문구청)","2033","2036","20190326"
"20190323","2호선","신정네거리","8494","8638","20190326"
"20190323","2호선","양천구청","5561","5588","20190326"
"20190323","2호선","도림천","867","839","20190326"
"20190323","2호선","신설동","5025","4448","20190326"
"20190323","2호선","신답","1363","1374","20190326"
"20190323","2호선","용답","2578","2477","20190326"
"20190323","2호선","충정로(경기대입구)","8503","9112","20190326"
"20190323","2호선","아현","9616","9061","20190326"
"20190323","2호선","이대","20965","21894","20190326"
"20190323","2호선","신촌","53877","54324","20190326"
"20190323","2호선","홍대입구","99915","110884","20190326"
"20190323","2호선","합정","33809","38448","20190326"
"20190323","2호선","당산","18569","19781","20190326"
"20190323","2호선","영등포구청","14591","15130","20190326"
"20190323","2호선","문래","14211","14466","20190326"
"20190323","2호선","신도림","60350","60881","20190326"
"20190323","2호선","대림(구로구청)","25754","27457","20190326"
"20190323","2호선","구로디지털단지","47047","47197","20190326"
"20190323","2호선","신대방","24688","23420","20190326"
"20190323","2호선","신림","66371","64202","20190326"
"20190323","2호선","봉천","21525","19738","20190326"
"20190323","2호선","서울대입구(관악구청)","50384","48181","20190326"
"20190323","2호선","낙성대","28628","25841","20190326"
"20190323","2호선","사당","43725","49061","20190326"
"20190323","2호선","방배","14989","14842","20190326"
"20190323","2호선","서초","17493","16214","20190326"
"20190323","2호선","교대(법원.검찰청)","25651","29145","20190326"
"20190323","2호선","강남","94876","100332","20190326"
"20190323","2호선","역삼","25927","27685","20190326"
"20190323","2호선","선릉","34035","29909","20190326"
"20190323","2호선","삼성(무역센터)","48983","49905","20190326"
"20190323","2호선","종합운동장","21994","25849","20190326"
"20190323","2호선","잠실새내","24253","25327","20190326"
"20190323","2호선","잠실(송파구청)","89889","84899","20190326"
"20190323","2호선","잠실나루","11153","10568","20190326"
"20190323","2호선","강변(동서울터미널)","49309","48876","20190326"
"20190323","2호선","구의(광진구청)","20026","18832","20190326"
"20190323","2호선","건대입구","49264","56575","20190326"
"20190323","2호선","성수","18859","20556","20190326"
"20190323","2호선","뚝섬","13036","13145","20190326"
"20190323","2호선","한양대","8338","8793","20190326"
"20190323","2호선","왕십리(성동구청)","19412","16817","20190326"
"20190323","2호선","상왕십리","11475","10656","20190326"
"20190323","2호선","신당","14136","14925","20190326"
"20190323","2호선","동대문역사문화공원","22325","24383","20190326"
"20190323","2호선","을지로4가","10369","10374","20190326"
"20190323","2호선","을지로3가","14746","14386","20190326"
"20190323","2호선","을지로입구","41327","39854","20190326"
"20190323","2호선","시청","16035","13360","20190326"
"20190323","1호선","동묘앞","12325","13063","20190326"
"20190323","1호선","청량리(서울시립대입구)","25708","27148","20190326"
"20190323","1호선","제기동","19421","19635","20190326"
"20190323","1호선","신설동","12941","12629","20190326"
"20190323","1호선","동대문","15769","17800","20190326"
"20190323","1호선","종로5가","28427","28137","20190326"
"20190323","1호선","종로3가","35020","35222","20190326"
"20190323","1호선","종각","34575","32333","20190326"
"20190323","1호선","시청","20100","19492","20190326"
"20190323","1호선","서울역","54563","53278","20190326"
"20190322","중앙선","지평","74","53","20190325"
"20190322","중앙선","용문","2273","2340","20190325"
"20190322","중앙선","원덕","404","399","20190325"
"20190322","중앙선","양평","3462","3767","20190325"
"20190322","중앙선","오빈","362","361","20190325"
"20190322","중앙선","아신","926","757","20190325"
"20190322","중앙선","국수","1018","943","20190325"
"20190322","중앙선","신원","258","211","20190325"
"20190322","중앙선","양수","2058","2151","20190325"
"20190322","중앙선","운길산","777","746","20190325"
"20190322","중앙선","팔당","837","806","20190325"
"20190322","중앙선","도심","3257","2588","20190325"
"20190322","중앙선","덕소","7356","7373","20190325"
"20190322","중앙선","양정","1047","912","20190325"
"20190322","중앙선","도농","11114","9631","20190325"
"20190322","중앙선","구리","16750","17534","20190325"
"20190322","중앙선","양원","2198","2268","20190325"
"20190322","중앙선","망우","9833","9328","20190325"
"20190322","중앙선","상봉(시외버스터미널)","7267","7000","20190325"
"20190322","중앙선","중랑","6761","6410","20190325"
"20190322","중앙선","회기","36081","33795","20190325"
"20190322","장항선","신창(순천향대)","4677","2302","20190325"
"20190322","장항선","온양온천","5168","5484","20190325"
"20190322","장항선","배방","1223","1137","20190325"
"20190322","장항선","아산","4560","3880","20190325"
"20190322","장항선","쌍용(나사렛대)","3306","2835","20190325"
"20190322","장항선","봉명","1581","1488","20190325"
"20190322","일산선","대화","17576","13843","20190325"
"20190322","일산선","주엽","11832","12428","20190325"
"20190322","일산선","정발산","9217","10351","20190325"
"20190322","일산선","마두","10064","10470","20190325"
"20190322","일산선","백석","13716","13555","20190325"
"20190322","일산선","대곡","2080","1467","20190325"
"20190322","일산선","화정","22418","23624","20190325"
"20190322","일산선","원당","14115","13616","20190325"
"20190322","일산선","삼송","19580","18542","20190325"
"20190322","일산선","원흥","10365","9225","20190325"
"20190322","우이신설선","신설동","2388","2430","20190325"
"20190322","우이신설선","보문","1914","1943","20190325"
"20190322","우이신설선","성신여대입구(돈암)","4530","4812","20190325"
"20190322","우이신설선","정릉","5310","4744","20190325"
"20190322","우이신설선","북한산보국문","7448","6673","20190325"
"20190322","우이신설선","솔샘","6507","6126","20190325"
"20190322","우이신설선","삼양사거리","2869","2835","20190325"
"20190322","우이신설선","삼양","2353","2526","20190325"
"20190322","우이신설선","화계","3846","3540","20190325"
"20190322","우이신설선","가오리","4850","4623","20190325"
"20190322","우이신설선","4.19민주묘지","4194","4045","20190325"
"20190322","우이신설선","솔밭공원","2823","2626","20190325"
"20190322","우이신설선","북한산우이","3014","3486","20190325"
"20190322","안산선","수리산","5373","4028","20190325"
"20190322","안산선","오이도","12068","11954","20190325"
"20190322","안산선","정왕","11444","11199","20190325"
"20190322","안산선","신길온천","2045","1782","20190325"
"20190322","안산선","안산","15901","14322","20190325"
"20190322","안산선","초지","5052","5489","20190325"
"20190322","안산선","고잔","10050","9703","20190325"
"20190322","안산선","중앙","21061","23030","20190325"
"20190322","안산선","한대앞","11475","10910","20190325"
"20190322","안산선","상록수","24800","24378","20190325"
"20190322","안산선","반월","5556","5077","20190325"
"20190322","안산선","대야미","5421","4668","20190325"
"20190322","안산선","산본","21860","23663","20190325"
"20190322","수인선","인천","1207","2081","20190325"
"20190322","수인선","신포","2386","2530","20190325"
"20190322","수인선","숭의","4512","4238","20190325"
"20190322","수인선","인하대","8372","7428","20190325"
"20190322","수인선","송도","3488","3335","20190325"
"20190322","수인선","연수","6221","6190","20190325"
"20190322","수인선","원인재","5371","5549","20190325"
"20190322","수인선","남동인더스파크","2599","2825","20190325"
"20190322","수인선","호구포","4355","4208","20190325"
"20190322","수인선","인천논현","7125","7649","20190325"
"20190322","수인선","소래포구","5572","5139","20190325"
"20190322","수인선","월곶","3034","2760","20190325"
"20190322","수인선","달월","75","45","20190325"
"20190322","분당선","매교","3232","3138","20190325"
"20190322","분당선","수원시청","14169","17733","20190325"
"20190322","분당선","매탄권선","5825","5514","20190325"
"20190322","분당선","망포","18324","16281","20190325"
"20190322","분당선","영통","13007","12640","20190325"
"20190322","분당선","청명","5735","5074","20190325"
"20190322","분당선","상갈","6834","6297","20190325"
"20190322","분당선","기흥","13217","12622","20190325"
"20190322","분당선","신갈","5961","5609","20190325"
"20190322","분당선","구성","6110","6227","20190325"
"20190322","분당선","죽전","20053","21393","20190325"
"20190322","분당선","보정","3481","2897","20190325"
"20190322","분당선","이매","7332","6895","20190325"
"20190322","분당선","오리","15608","13145","20190325"
"20190322","분당선","미금","20956","22536","20190325"
"20190322","분당선","정자","21010","22744","20190325"
"20190322","분당선","수내","17126","17258","20190325"
"20190322","분당선","서현","34165","35256","20190325"
"20190322","분당선","야탑","35636","37398","20190325"
"20190322","분당선","모란","25721","26056","20190325"
"20190322","분당선","태평","16717","16258","20190325"
"20190322","분당선","가천대","13960","14733","20190325"
"20190322","분당선","선정릉","10244","11161","20190325"
"20190322","분당선","강남구청","11761","13407","20190325"
"20190322","분당선","압구정로데오","19878","23393","20190325"
"20190322","분당선","서울숲","9858","9665","20190325"
"20190322","분당선","수원","11450","7647","20190325"
"20190322","분당선","복정","3","0","20190325"
"20190322","분당선","수서","17860","18165","20190325"
"20190322","분당선","대모산입구","3956","3680","20190325"
"20190322","분당선","개포동","3997","4199","20190325"
"20190322","분당선","구룡","2355","2081","20190325"
"20190322","분당선","도곡","8207","8357","20190325"
"20190322","분당선","한티","17133","18301","20190325"
"20190322","분당선","선릉","13153","23015","20190325"
"20190322","과천선","범계","35113","35095","20190325"
"20190322","과천선","평촌","21742","21633","20190325"
"20190322","과천선","인덕원","32292","32132","20190325"
"20190322","과천선","정부과천청사","13543","13267","20190325"
"20190322","과천선","과천","6272","5507","20190325"
"20190322","과천선","대공원","3286","3430","20190325"
"20190322","과천선","경마공원","8453","8613","20190325"
"20190322","과천선","선바위","11855","9261","20190325"
"20190322","공항철도 1호선","영종","2701","2853","20190325"
"20190322","공항철도 1호선","인천공항2터미널","5936","4676","20190325"
"20190322","공항철도 1호선","인천공항1터미널","17843","16824","20190325"
"20190322","공항철도 1호선","공항화물청사","2910","3260","20190325"
"20190322","공항철도 1호선","운서","7327","7606","20190325"
"20190322","공항철도 1호선","청라국제도시","7720","7239","20190325"
"20190322","공항철도 1호선","검암","9565","9308","20190325"
"20190322","공항철도 1호선","계양","13220","12085","20190325"
"20190322","공항철도 1호선","김포공항","11492","7698","20190325"
"20190322","공항철도 1호선","마곡나루","6865","5557","20190325"
"20190322","공항철도 1호선","디지털미디어시티","15638","13546","20190325"
"20190322","공항철도 1호선","홍대입구","13275","14132","20190325"
"20190322","공항철도 1호선","공덕","2649","3684","20190325"
"20190322","공항철도 1호선","서울역","15908","13591","20190325"
"20190322","경춘선","춘천","2863","1885","20190325"
"20190322","경춘선","남춘천","4720","3621","20190325"
"20190322","경춘선","김유정","350","374","20190325"
"20190322","경춘선","강촌","608","635","20190325"
"20190322","경춘선","백양리","96","279","20190325"
"20190322","경춘선","굴봉산","122","116","20190325"
"20190322","경춘선","가평","2015","2426","20190325"
"20190322","경춘선","상천","334","526","20190325"
"20190322","경춘선","청평","2105","3069","20190325"
"20190322","경춘선","대성리","826","5940","20190325"
"20190322","경춘선","마석","4678","4690","20190325"
"20190322","경춘선","천마산","1911","1731","20190325"
"20190322","경춘선","평내호평","7061","7209","20190325"
"20190322","경춘선","금곡","1906","1884","20190325"
"20190322","경춘선","사릉","4306","4240","20190325"
"20190322","경춘선","퇴계원","4326","4065","20190325"
"20190322","경춘선","별내","3368","3094","20190325"
"20190322","경춘선","갈매","3286","2838","20190325"
"20190322","경춘선","신내","911","1009","20190325"
"20190322","경인선","도화","4943","4472","20190325"
"20190322","경인선","중동","11779","11105","20190325"
"20190322","경인선","온수(성공회대입구)","8691","8612","20190325"
"20190322","경인선","도원","4957","4980","20190325"
"20190322","경인선","간석","7871","7335","20190325"
"20190322","경인선","부개","11408","10501","20190325"
"20190322","경인선","소사","12674","11782","20190325"
"20190322","경인선","구일","9064","8988","20190325"
"20190322","경인선","인천","4349","3453","20190325"
"20190322","경인선","동인천","19903","19039","20190325"
"20190322","경인선","제물포","14563","13241","20190325"
"20190322","경인선","주안","28342","25999","20190325"
"20190322","경인선","동암","20593","21066","20190325"
"20190322","경인선","백운","10260","9925","20190325"
"20190322","경인선","부평","42381","47771","20190325"
"20190322","경인선","송내","39299","38480","20190325"
"20190322","경인선","부천","45262","47345","20190325"
"20190322","경인선","역곡","38227","36580","20190325"
"20190322","경인선","오류동","14160","13138","20190325"
"20190322","경인선","개봉","28092","27915","20190325"
"20190322","경의선","서울역","2","0","20190325"
"20190322","경의선","문산","6766","6865","20190325"
"20190322","경의선","파주","2299","1528","20190325"
"20190322","경의선","월롱","3688","2720","20190325"
"20190322","경의선","금촌","8456","8296","20190325"
"20190322","경의선","금릉","5478","5655","20190325"
"20190322","경의선","운정","6981","6746","20190325"
"20190322","경의선","야당","6097","5875","20190325"
"20190322","경의선","탄현","9431","9200","20190325"
"20190322","경의선","일산","11229","11135","20190325"
"20190322","경의선","풍산","6482","5929","20190325"
"20190322","경의선","백마","8486","7928","20190325"
"20190322","경의선","곡산","691","725","20190325"
"20190322","경의선","능곡","4369","4017","20190325"
"20190322","경의선","행신","9722","9456","20190325"
"20190322","경의선","강매","3583","3012","20190325"
"20190322","경의선","화전","3598","3133","20190325"
"20190322","경의선","수색","2721","2835","20190325"
"20190322","경의선","디지털미디어시티","2405","2390","20190325"
"20190322","경의선","가좌","6457","5925","20190325"
"20190322","경의선","홍대입구","2303","2871","20190325"
"20190322","경의선","서강대","3044","2809","20190325"
"20190322","경의선","공덕","4329","3659","20190325"
"20190322","경의선","효창공원앞","3397","3501","20190325"
"20190322","경의선","신촌","1245","1623","20190325"
"20190322","경의선","서울역","4959","6583","20190325"
"20190322","경원선","소요산","4035","3393","20190325"
"20190322","경원선","동두천","2950","3365","20190325"
"20190322","경원선","보산","2184","1822","20190325"
"20190322","경원선","동두천중앙","4219","4168","20190325"
"20190322","경원선","지행","8602","8394","20190325"
"20190322","경원선","덕정","8479","7955","20190325"
"20190322","경원선","덕계","2380","2195","20190325"
"20190322","경원선","양주","10453","9390","20190325"
"20190322","경원선","녹양","6124","5514","20190325"
"20190322","경원선","가능","8475","8040","20190325"
"20190322","경원선","의정부","23987","25801","20190325"
"20190322","경원선","회룡","15529","15075","20190325"
"20190322","경원선","망월사","10313","10340","20190325"
"20190322","경원선","도봉산","9443","5891","20190325"
"20190322","경원선","도봉","7375","7122","20190325"
"20190322","경원선","방학","12097","11432","20190325"
"20190322","경원선","녹천","6034","4926","20190325"
"20190322","경원선","월계","8876","7776","20190325"
"20190322","경원선","광운대","12707","11579","20190325"
"20190322","경원선","석계","11670","12684","20190325"
"20190322","경원선","신이문","10781","9694","20190325"
"20190322","경원선","외대앞","13780","12821","20190325"
"20190322","경원선","청량리(서울시립대입구)","20154","21478","20190325"
"20190322","경원선","왕십리(성동구청)","20696","21425","20190325"
"20190322","경원선","응봉","2207","1913","20190325"
"20190322","경원선","옥수","69","26","20190325"
"20190322","경원선","한남","5367","5223","20190325"
"20190322","경원선","서빙고","2162","2090","20190325"
"20190322","경원선","이촌(국립중앙박물관)","5174","3917","20190325"
"20190322","경부선","광명","3660","2939","20190325"
"20190322","경부선","서동탄","2097","1889","20190325"
"20190322","경부선","당정","9186","8615","20190325"
"20190322","경부선","천안","9515","8110","20190325"
"20190322","경부선","두정","8779","7901","20190325"
"20190322","경부선","직산","1060","1038","20190325"
"20190322","경부선","성환","5342","4970","20190325"
"20190322","경부선","평택","16723","15612","20190325"
"20190322","경부선","지제","3263","2989","20190325"
"20190322","경부선","서정리","6454","5333","20190325"
"20190322","경부선","송탄","5737","5301","20190325"
"20190322","경부선","진위","2295","1745","20190325"
"20190322","경부선","오산","12521","11502","20190325"
"20190322","경부선","오산대","4619","4466","20190325"
"20190322","경부선","세마","3569","3267","20190325"
"20190322","경부선","병점","20716","20267","20190325"
"20190322","경부선","세류","4707","4169","20190325"
"20190322","경부선","독산","20074","21064","20190325"
"20190322","경부선","수원","53892","57646","20190325"
"20190322","경부선","화서","9971","9828","20190325"
"20190322","경부선","성균관대","20590","19456","20190325"
"20190322","경부선","의왕","11727","11306","20190325"
"20190322","경부선","군포","9069","8895","20190325"
"20190322","경부선","금정","32251","32790","20190325"
"20190322","경부선","명학","11977","11944","20190325"
"20190322","경부선","안양","34868","34964","20190325"
"20190322","경부선","관악","10027","9336","20190325"
"20190322","경부선","석수","14070","12320","20190325"
"20190322","경부선","금천구청","14587","14365","20190325"
"20190322","경부선","가산디지털단지","20669","23967","20190325"
"20190322","경부선","구로","23421","25000","20190325"
"20190322","경부선","신길","11869","9891","20190325"
"20190322","경부선","신도림","4508","4533","20190325"
"20190322","경부선","영등포","55030","58927","20190325"
"20190322","경부선","대방","17579","17502","20190325"
"20190322","경부선","노량진","14494","13302","20190325"
"20190322","경부선","용산","47974","49134","20190325"
"20190322","경부선","남영","13946","14798","20190325"
"20190322","경부선","서울역","7886","1754","20190325"
"20190322","경강선","여주","2992","2672","20190325"
"20190322","경강선","세종대왕릉","315","321","20190325"
"20190322","경강선","부발","2299","1867","20190325"
"20190322","경강선","이천","3077","3262","20190325"
"20190322","경강선","신둔도예촌","1771","1400","20190325"
"20190322","경강선","곤지암","2563","2307","20190325"
"20190322","경강선","초월","3071","2954","20190325"
"20190322","경강선","경기광주","8169","7616","20190325"
"20190322","경강선","삼동","2615","2131","20190325"
"20190322","경강선","이매","1416","1221","20190325"
"20190322","경강선","판교","4587","4551","20190325"
"20190322","9호선2~3단계","중앙보훈병원","7994","7191","20190325"
"20190322","9호선2~3단계","둔촌오륜","1118","946","20190325"
"20190322","9호선2~3단계","올림픽공원(한국체대)","5362","5346","20190325"
"20190322","9호선2~3단계","한성백제","2206","1967","20190325"
"20190322","9호선2~3단계","송파나루","4071","4203","20190325"
"20190322","9호선2~3단계","석촌","7078","5380","20190325"
"20190322","9호선2~3단계","석촌고분","5235","5319","20190325"
"20190322","9호선2~3단계","삼전","5929","5890","20190325"
"20190322","9호선2~3단계","종합운동장","5371","4858","20190325"
"20190322","9호선2~3단계","봉은사","19922","19592","20190325"
"20190322","9호선2~3단계","삼성중앙","7165","7377","20190325"
"20190322","9호선2~3단계","선정릉","10462","11476","20190325"
"20190322","9호선2~3단계","언주","10971","10934","20190325"
"20190322","9호선","신논현","40171","42242","20190325"
"20190322","9호선","사평","4046","3836","20190325"
"20190322","9호선","고속터미널","15703","24416","20190325"
"20190322","9호선","신반포","3694","3652","20190325"
"20190322","9호선","구반포","3533","3767","20190325"
"20190322","9호선","동작(현충원)","2390","1759","20190325"
"20190322","9호선","흑석(중앙대입구)","13603","13419","20190325"
"20190322","9호선","노들","5445","4527","20190325"
"20190322","9호선","노량진","34743","35508","20190325"
"20190322","9호선","샛강","6233","6412","20190325"
"20190322","9호선","여의도","27660","26819","20190325"
"20190322","9호선","국회의사당","21331","20553","20190325"
"20190322","9호선","당산","23071","22300","20190325"
"20190322","9호선","선유도","8591","8503","20190325"
"20190322","9호선","신목동","4997","4343","20190325"
"20190322","9호선","염창","19857","19414","20190325"
"20190322","9호선","등촌","13183","12723","20190325"
"20190322","9호선","증미","8621","8596","20190325"
"20190322","9호선","가양","25050","24162","20190325"
"20190322","9호선","양천향교","10988","11023","20190325"
"20190322","9호선","마곡나루","11766","11444","20190325"
"20190322","9호선","신방화","8667","8366","20190325"
"20190322","9호선","공항시장","3382","3775","20190325"
"20190322","9호선","김포공항","10500","13105","20190325"
"20190322","9호선","개화","8370","5467","20190325"
"20190322","8호선","모란","5053","3979","20190325"
"20190322","8호선","수진","6322","5861","20190325"
"20190322","8호선","신흥","5461","5783","20190325"
"20190322","8호선","단대오거리","13863","12458","20190325"
"20190322","8호선","남한산성입구(성남법원.검찰청)","18016","16326","20190325"
"20190322","8호선","산성","6882","6415","20190325"
"20190322","8호선","복정","15046","12417","20190325"
"20190322","8호선","장지","22418","21145","20190325"
"20190322","8호선","문정","24256","24769","20190325"
"20190322","8호선","가락시장","10100","11730","20190325"
"20190322","8호선","송파","10921","10682","20190325"
"20190322","8호선","석촌","9733","11384","20190325"
"20190322","8호선","잠실(송파구청)","17737","21138","20190325"
"20190322","8호선","몽촌토성(평화의문)","7602","7709","20190325"
"20190322","8호선","강동구청","12886","12934","20190325"
"20190322","8호선","천호(풍납토성)","21831","25341","20190325"
"20190322","8호선","암사","22786","19879","20190325"
"20190322","7호선","부평구청","14509","11680","20190325"
"20190322","7호선","굴포천","11031","11814","20190325"
"20190322","7호선","삼산체육관","6283","5587","20190325"
"20190322","7호선","상동","17062","17887","20190325"
"20190322","7호선","부천시청","15144","15318","20190325"
"20190322","7호선","신중동","17919","17955","20190325"
"20190322","7호선","춘의","11234","10966","20190325"
"20190322","7호선","부천종합운동장","5877","4892","20190325"
"20190322","7호선","까치울","8907","8334","20190325"
"20190322","7호선","온수(성공회대입구)","14058","13242","20190325"
"20190322","7호선","천왕","11413","10305","20190325"
"20190322","7호선","광명사거리","31308","30598","20190325"
"20190322","7호선","철산","28982","30510","20190325"
"20190322","7호선","가산디지털단지","51901","51539","20190325"
"20190322","7호선","남구로","19347","20923","20190325"
"20190322","7호선","대림(구로구청)","11278","11678","20190325"
"20190322","7호선","신풍","13907","13201","20190325"
"20190322","7호선","보라매","11710","11551","20190325"
